file_path,valence,arousal
171/01059.jpg,-0.743,0.78
171/01063.jpg,-0.743,0.78
171/01065.jpg,-0.695,0.78
171/01072.jpg,-0.671,0.764
171/01080.jpg,-0.559,0.764
171/01099.jpg,-0.487,0.701
171/01136.jpg,-0.847,0.709
171/01139.jpg,-0.855,0.685
171/01140.jpg,-0.871,0.685
171/01147.jpg,-1.0,1.0
171/01151.jpg,-1.0,1.0
171/01156.jpg,-1.0,1.0
171/01161.jpg,-0.927,1.0
171/01163.jpg,-0.903,1.0
171/01164.jpg,-0.879,1.0
171/01184.jpg,-0.855,0.811
171/01188.jpg,-0.855,0.772
171/01203.jpg,-0.855,0.661
171/01207.jpg,-0.855,0.638
171/01214.jpg,-0.855,0.638
171/01232.jpg,-0.855,0.795
171/01234.jpg,-0.855,0.795
171/01250.jpg,-0.695,0.803
171/01262.jpg,-0.527,0.472
171/01267.jpg,-0.527,0.401
171/01268.jpg,-0.503,0.401
171/01272.jpg,-0.479,0.377
171/01284.jpg,-0.479,0.353
171/01286.jpg,-0.479,0.353
171/01289.jpg,-0.479,0.353
171/01296.jpg,-0.599,0.417
171/01301.jpg,-0.671,0.448
171/01304.jpg,-0.687,0.551
171/01307.jpg,-0.695,0.567
171/01309.jpg,-0.735,0.567
171/01319.jpg,-0.743,0.606
171/01322.jpg,-0.759,0.606
171/01330.jpg,-0.759,0.606
171/01341.jpg,-0.759,0.606
171/01342.jpg,-0.759,0.606
171/01351.jpg,-0.759,0.606
171/01364.jpg,-0.759,0.606
171/01365.jpg,-0.759,0.606
171/01368.jpg,-0.759,0.606
171/01369.jpg,-0.767,0.606
171/01380.jpg,-0.783,0.606
171/01389.jpg,-0.783,0.606
171/01406.jpg,-0.375,0.803
171/01410.jpg,-0.535,0.803
171/01412.jpg,-0.647,0.803
171/01421.jpg,-0.943,0.811
171/01424.jpg,-0.943,0.811
171/01425.jpg,-0.943,0.811
171/01426.jpg,-0.943,0.811
171/01438.jpg,-0.807,0.843
171/01474.jpg,-0.527,0.551
171/01481.jpg,-0.135,0.567
171/01484.jpg,0.054,0.716
171/01486.jpg,0.101,0.772
171/01501.jpg,-0.607,0.78
171/01515.jpg,-0.855,0.772
171/01534.jpg,-0.663,0.638
171/01554.jpg,-0.463,0.614
171/01572.jpg,-0.279,0.551
171/01585.jpg,-0.255,0.614
171/01593.jpg,-0.255,0.63
171/01607.jpg,-0.247,0.645
171/01616.jpg,-0.351,0.764
171/01618.jpg,-0.367,0.772
171/01642.jpg,-0.343,0.772
171/01651.jpg,-0.343,0.677
171/01654.jpg,-0.343,0.669
171/01686.jpg,-0.415,0.535
171/01741.jpg,-0.527,0.74
171/01755.jpg,-0.527,0.638
171/01783.jpg,-0.743,0.882
171/01785.jpg,-0.759,0.882
171/01806.jpg,-0.871,0.882
171/01808.jpg,-0.871,0.882
171/01809.jpg,-0.871,0.882
171/01812.jpg,-0.871,0.882
171/01820.jpg,-0.871,0.882
171/01834.jpg,-0.871,0.882
171/01837.jpg,-0.871,0.882
171/01839.jpg,-0.871,0.882
171/01848.jpg,-0.871,0.882
171/01851.jpg,-0.871,0.882
171/01855.jpg,-0.871,0.835
171/01868.jpg,-0.871,0.803
171/01883.jpg,-0.871,0.764
171/01888.jpg,-0.871,0.74
171/01894.jpg,-0.943,0.701
171/01900.jpg,-0.951,0.669
171/01903.jpg,-0.951,0.669
171/01926.jpg,-0.159,0.945
171/01935.jpg,0.417,1.0
171/01937.jpg,0.543,1.0
171/01943.jpg,0.795,1.0
171/01945.jpg,0.748,1.0
171/01947.jpg,0.645,1.0
171/01967.jpg,0.709,1.0
171/02021.jpg,0.851,1.0
171/02022.jpg,0.843,1.0
171/02025.jpg,0.795,1.0
171/02026.jpg,0.795,1.0
171/02027.jpg,0.795,1.0
171/02062.jpg,0.614,0.811
171/02082.jpg,1.0,1.0
171/02091.jpg,1.0,1.0
171/02105.jpg,0.803,0.803
171/02107.jpg,0.748,0.803
171/02137.jpg,0.432,0.472
171/02139.jpg,0.417,0.44
171/02151.jpg,0.417,0.353
171/02163.jpg,0.543,0.267
171/02173.jpg,0.574,0.267
171/02184.jpg,0.574,0.275
171/02199.jpg,0.574,0.33
171/02222.jpg,0.472,0.369
171/02227.jpg,0.377,0.409
171/02233.jpg,0.353,0.417
171/02238.jpg,0.353,0.432
171/02252.jpg,0.353,0.432
171/02254.jpg,0.353,0.432
171/02257.jpg,0.353,0.432
171/02260.jpg,0.353,0.432
171/02265.jpg,0.385,0.432
171/02269.jpg,0.401,0.432
171/02273.jpg,0.417,0.432
171/02276.jpg,0.464,0.472
171/02287.jpg,0.582,0.582
171/02292.jpg,0.582,0.535
171/02310.jpg,0.606,0.385
171/02322.jpg,0.551,0.353
171/02333.jpg,0.519,0.346
171/02355.jpg,0.48,0.33
171/02367.jpg,0.44,0.33
171/02370.jpg,0.432,0.33
171/02377.jpg,0.401,0.314
171/02381.jpg,0.33,0.314
171/02394.jpg,0.235,0.219
171/02398.jpg,0.235,0.219
171/02405.jpg,0.235,0.219
171/02409.jpg,0.235,0.219
171/02416.jpg,0.235,0.251
171/02424.jpg,0.235,0.353
171/02435.jpg,0.306,0.369
171/02450.jpg,0.369,0.346
171/02461.jpg,0.48,0.346
171/02466.jpg,0.495,0.346
171/02473.jpg,0.511,0.346
171/02509.jpg,0.567,0.346
171/02521.jpg,0.567,0.346
171/02562.jpg,0.851,0.716
171/02564.jpg,0.827,0.63
171/02573.jpg,0.582,0.417
171/02632.jpg,0.0,0.18
171/02635.jpg,0.0,0.18
171/02640.jpg,0.0,0.172
171/02646.jpg,0.0,0.172
171/02672.jpg,0.0,0.077
171/02681.jpg,0.046,0.077
171/02687.jpg,0.054,0.077
171/02696.jpg,0.054,0.077
171/02707.jpg,0.054,0.014
171/02711.jpg,0.054,0.014
171/02718.jpg,0.054,0.014
171/02733.jpg,0.054,0.006
171/02743.jpg,0.069,0.109
171/02745.jpg,0.069,0.172
171/02754.jpg,0.148,0.18
171/02776.jpg,0.235,0.188
171/02791.jpg,0.251,0.188
171/02808.jpg,0.385,0.44
171/02811.jpg,0.385,0.574
171/02827.jpg,-0.439,0.614
171/02868.jpg,-0.607,0.772
171/02869.jpg,-0.607,0.772
171/02876.jpg,-0.431,0.772
171/02878.jpg,-0.463,0.772
171/02882.jpg,-0.687,0.772
171/02888.jpg,-0.719,0.78
171/02905.jpg,-0.791,0.551
171/02907.jpg,-0.791,0.551
171/02912.jpg,-0.807,0.551
171/02921.jpg,-0.807,0.543
171/02926.jpg,-0.807,0.661
171/02929.jpg,-0.807,0.669
171/02944.jpg,-0.807,0.669
171/02975.jpg,-0.759,1.0
171/02982.jpg,-0.927,1.0
171/02990.jpg,-1.0,0.914
171/02996.jpg,-1.0,0.914
171/03011.jpg,-1.0,0.898
171/03021.jpg,-1.0,0.811
171/03033.jpg,-1.0,0.716
171/03042.jpg,-1.0,0.882
171/03060.jpg,-1.0,1.0
171/03078.jpg,-1.0,1.0
171/03116.jpg,-1.0,1.0
171/03121.jpg,-1.0,1.0
171/03136.jpg,-0.831,1.0
171/03145.jpg,-0.767,1.0
171/03148.jpg,-0.767,1.0
171/03177.jpg,-0.823,1.0
171/03179.jpg,-0.791,1.0
171/03199.jpg,0.314,0.929
171/03203.jpg,0.33,0.929
171/03214.jpg,0.511,0.874
171/03255.jpg,0.898,0.44
171/03280.jpg,0.48,0.282
171/03286.jpg,0.432,0.069
171/03291.jpg,0.385,0.038
171/03294.jpg,0.353,0.014
171/03296.jpg,0.33,0.014
171/03300.jpg,0.306,0.014
171/03308.jpg,0.282,0.046
171/03310.jpg,0.251,0.069
171/03315.jpg,0.188,0.077
171/03318.jpg,0.172,0.077
171/03351.jpg,-0.007,0.117
171/03355.jpg,0.0,0.148
171/03357.jpg,0.0,0.188
171/03371.jpg,0.188,0.298
171/03373.jpg,0.211,0.306
171/03391.jpg,0.33,0.338
171/03404.jpg,0.243,0.338
171/03428.jpg,0.117,0.251
171/03432.jpg,0.117,0.18
171/03434.jpg,0.164,0.172
171/03436.jpg,0.172,0.172
171/03443.jpg,0.188,0.172
171/03465.jpg,0.235,0.243
171/03472.jpg,0.235,0.243
171/03477.jpg,0.235,0.243
171/03485.jpg,0.369,0.188
171/03491.jpg,0.495,0.275
171/03492.jpg,0.48,0.314
171/03493.jpg,0.503,0.346
171/03502.jpg,0.63,0.535
171/03506.jpg,0.638,0.63
171/03526.jpg,0.709,0.582
171/03541.jpg,0.377,0.385
171/03548.jpg,0.338,0.369
171/03554.jpg,0.464,0.33
171/03555.jpg,0.472,0.33
171/03587.jpg,0.314,0.282
171/03589.jpg,0.314,0.282
171/03595.jpg,0.314,0.188
171/03610.jpg,0.314,0.038
171/03627.jpg,0.353,0.14
171/03630.jpg,0.353,0.148
171/03641.jpg,0.353,0.148
171/03653.jpg,0.353,0.148
171/03659.jpg,0.353,0.148
171/03664.jpg,0.353,0.148
171/03675.jpg,0.219,0.148
171/03695.jpg,0.133,0.188
171/03698.jpg,0.133,0.188
171/03714.jpg,0.14,0.006
171/03729.jpg,0.006,0.117
171/03730.jpg,0.006,0.117
171/03779.jpg,0.117,0.298
171/03782.jpg,0.117,0.298
171/03798.jpg,0.243,0.385
171/03805.jpg,0.243,0.401
171/03807.jpg,0.243,0.409
171/03820.jpg,0.243,0.417
171/03826.jpg,0.243,0.417
171/03830.jpg,0.243,0.417
171/03835.jpg,0.204,0.369
171/03840.jpg,0.172,0.353
171/03841.jpg,0.172,0.353
171/03843.jpg,0.148,0.353
171/03848.jpg,0.133,0.346
171/03875.jpg,0.054,0.243
171/03900.jpg,0.054,0.188
171/03934.jpg,0.101,0.432
171/03957.jpg,0.18,0.401
171/03963.jpg,0.275,0.574
171/03975.jpg,0.282,0.574
172/00001.jpg,0.0,0.0
172/00007.jpg,0.101,0.0
172/00021.jpg,0.219,0.117
172/00066.jpg,0.18,0.211
172/00087.jpg,0.298,0.211
172/00100.jpg,0.314,0.211
172/00107.jpg,0.314,0.219
172/00108.jpg,0.314,0.219
172/00123.jpg,0.314,0.211
172/00125.jpg,0.314,0.211
172/00135.jpg,0.251,0.251
172/00141.jpg,0.18,0.251
172/00144.jpg,0.18,0.251
172/00145.jpg,0.18,0.251
172/00165.jpg,0.33,0.219
172/00171.jpg,0.338,0.235
172/00180.jpg,0.314,0.188
172/00200.jpg,0.267,0.14
172/00229.jpg,0.211,0.346
172/00232.jpg,0.211,0.346
172/00249.jpg,0.243,0.369
172/00252.jpg,0.282,0.306
172/00264.jpg,0.282,0.298
172/00279.jpg,0.282,0.298
172/00298.jpg,0.282,0.33
172/00314.jpg,0.219,0.33
172/00336.jpg,0.172,0.338
172/00343.jpg,0.148,0.338
172/00348.jpg,0.148,0.338
172/00360.jpg,0.148,0.338
172/00365.jpg,0.148,0.338
172/00369.jpg,0.14,0.314
172/00374.jpg,0.14,0.314
172/00389.jpg,0.14,0.314
172/00398.jpg,0.14,0.314
172/00409.jpg,0.14,0.314
172/00418.jpg,0.14,0.251
172/00433.jpg,0.18,0.148
172/00439.jpg,0.235,0.14
172/00443.jpg,0.298,0.14
172/00466.jpg,0.417,0.188
172/00472.jpg,0.495,0.219
172/00487.jpg,0.535,0.353
172/00491.jpg,0.567,0.385
172/00501.jpg,0.582,0.417
172/00542.jpg,0.772,0.551
172/00586.jpg,0.716,0.44
172/00590.jpg,0.677,0.385
172/00612.jpg,0.495,0.14
172/00652.jpg,0.472,0.219
172/00660.jpg,0.44,0.243
172/00664.jpg,0.44,0.282
172/00672.jpg,0.44,0.282
172/00678.jpg,0.44,0.282
172/00679.jpg,0.44,0.282
172/00680.jpg,0.44,0.282
172/00685.jpg,0.44,0.282
172/00687.jpg,0.44,0.282
172/00694.jpg,0.44,0.282
172/00704.jpg,0.44,0.204
172/00718.jpg,0.44,0.148
172/00724.jpg,0.44,0.164
172/00747.jpg,0.204,0.077
172/00758.jpg,0.282,0.077
172/00766.jpg,0.298,0.14
172/00774.jpg,0.385,0.204
172/00778.jpg,0.432,0.188
172/00786.jpg,0.48,0.211
172/00787.jpg,0.495,0.211
172/00788.jpg,0.495,0.211
172/00810.jpg,0.582,0.172
172/00822.jpg,0.582,0.133
172/00835.jpg,0.338,0.085
172/00851.jpg,0.243,0.085
172/00855.jpg,0.298,0.085
172/00878.jpg,0.369,0.148
172/00893.jpg,0.44,0.148
172/00900.jpg,0.44,0.148
172/00902.jpg,0.44,0.148
172/00904.jpg,0.44,0.148
172/00912.jpg,0.44,0.148
172/00924.jpg,0.44,0.148
172/00943.jpg,0.44,0.148
172/00957.jpg,0.377,0.148
172/00971.jpg,0.18,0.148
172/00982.jpg,0.164,0.085
172/00986.jpg,0.235,0.085
172/00998.jpg,0.401,0.077
172/01003.jpg,0.535,0.077
172/01009.jpg,0.582,0.164
172/01028.jpg,0.645,0.33
172/01030.jpg,0.614,0.33
172/01042.jpg,0.448,0.33
172/01047.jpg,0.448,0.33
172/01049.jpg,0.448,0.33
172/01051.jpg,0.448,0.33
172/01053.jpg,0.448,0.33
172/01076.jpg,0.101,0.306
172/01080.jpg,0.006,0.298
172/01081.jpg,0.0,0.282
172/01099.jpg,-0.087,0.219
172/01115.jpg,-0.143,0.211
172/01121.jpg,-0.143,0.211
172/01129.jpg,-0.143,0.188
172/01143.jpg,-0.159,0.18
172/01149.jpg,-0.183,0.211
172/01157.jpg,-0.207,0.33
172/01166.jpg,-0.271,0.338
172/01175.jpg,-0.279,0.338
172/01192.jpg,-0.231,0.235
172/01197.jpg,-0.367,0.235
172/01201.jpg,-0.391,0.338
172/01211.jpg,-0.455,0.409
172/01227.jpg,-0.455,0.48
172/01238.jpg,-0.455,0.48
172/01253.jpg,-0.375,0.48
172/01254.jpg,-0.375,0.464
172/01267.jpg,-0.399,0.369
172/01286.jpg,-0.487,0.448
172/01290.jpg,-0.551,0.503
172/01306.jpg,-0.823,0.677
172/01307.jpg,-0.847,0.685
172/01309.jpg,-0.855,0.685
172/01332.jpg,-1.0,0.811
172/01335.jpg,-1.0,0.811
172/01336.jpg,-1.0,0.811
172/01344.jpg,-1.0,0.811
172/01351.jpg,-1.0,0.811
172/01372.jpg,-1.0,0.851
172/01375.jpg,-1.0,0.874
172/01379.jpg,-1.0,0.882
172/01400.jpg,-1.0,0.914
172/01402.jpg,-1.0,0.969
172/01410.jpg,-1.0,1.0
172/01415.jpg,-1.0,1.0
172/01422.jpg,-1.0,0.929
172/01447.jpg,-0.711,0.645
172/01453.jpg,-0.711,0.638
172/01459.jpg,-0.855,0.898
172/01464.jpg,-0.879,0.906
172/01469.jpg,-1.0,0.906
172/01478.jpg,-0.951,0.748
172/01482.jpg,-0.871,0.63
172/01486.jpg,-0.735,0.567
172/01498.jpg,-0.727,0.495
172/01499.jpg,-0.711,0.495
172/01511.jpg,-0.943,0.464
172/01512.jpg,-0.991,0.535
172/01519.jpg,-1.0,0.882
172/01524.jpg,-1.0,0.882
172/01542.jpg,-0.895,0.74
172/01552.jpg,-0.727,0.543
172/01560.jpg,-1.0,0.811
172/01562.jpg,-1.0,0.914
172/01576.jpg,-1.0,0.945
172/01590.jpg,-0.895,0.851
172/01593.jpg,-0.807,0.843
172/01595.jpg,-0.799,0.866
172/01606.jpg,-0.775,0.866
172/01614.jpg,-0.775,0.795
172/01617.jpg,-0.775,0.772
172/01620.jpg,-0.831,0.748
172/01622.jpg,-0.951,0.835
172/01625.jpg,-1.0,1.0
172/01632.jpg,-1.0,1.0
172/01639.jpg,-1.0,1.0
172/01646.jpg,-1.0,1.0
172/01655.jpg,-0.951,1.0
172/01658.jpg,-0.943,1.0
172/01684.jpg,-0.727,0.645
172/01685.jpg,-0.727,0.661
172/01692.jpg,-0.727,0.598
172/01699.jpg,-0.855,0.582
172/01704.jpg,-0.975,0.582
172/01720.jpg,-0.895,0.401
172/01730.jpg,-0.759,0.085
172/01734.jpg,-0.751,0.054
172/01737.jpg,-0.751,0.054
172/01741.jpg,-0.615,0.046
172/01743.jpg,-0.575,0.0
172/01752.jpg,-0.575,0.054
172/01779.jpg,-0.663,0.401
172/01780.jpg,-0.679,0.409
172/01787.jpg,-0.679,0.535
172/01788.jpg,-0.655,0.543
172/01797.jpg,-0.655,0.567
172/01804.jpg,-0.783,0.669
172/01808.jpg,-0.895,0.772
172/01809.jpg,-0.951,0.78
172/01812.jpg,-0.967,0.811
172/01823.jpg,-0.975,0.835
172/01827.jpg,-0.975,0.843
172/01836.jpg,-0.975,0.748
172/01864.jpg,-0.975,0.519
172/01868.jpg,-0.975,0.519
172/01870.jpg,-0.975,0.519
172/01889.jpg,-0.879,0.574
172/01916.jpg,-0.759,0.598
172/01917.jpg,-0.759,0.598
172/01918.jpg,-0.759,0.598
172/01920.jpg,-0.751,0.598
172/01926.jpg,-0.751,0.598
172/01927.jpg,-0.735,0.598
172/01941.jpg,-0.775,0.598
172/01947.jpg,-0.775,0.574
172/01954.jpg,-0.783,0.472
172/01961.jpg,-0.783,0.409
172/01964.jpg,-0.783,0.409
172/01976.jpg,-0.807,0.472
172/01986.jpg,-0.807,0.44
172/01989.jpg,-0.807,0.409
172/01995.jpg,-0.807,0.353
172/02000.jpg,-0.807,0.282
172/02003.jpg,-0.807,0.235
172/02006.jpg,-0.807,0.101
172/02021.jpg,-0.759,0.069
172/02023.jpg,-0.751,0.069
172/02024.jpg,-0.751,0.069
172/02029.jpg,-0.575,0.069
172/02033.jpg,-0.479,0.069
172/02034.jpg,-0.471,0.069
172/02040.jpg,-0.327,0.164
172/02042.jpg,-0.327,0.172
172/02051.jpg,-0.303,0.188
172/02070.jpg,-0.279,0.101
172/02088.jpg,-0.479,0.117
172/02096.jpg,-0.479,0.164
172/02114.jpg,-0.279,0.164
172/02117.jpg,-0.279,0.164
172/02123.jpg,-0.279,0.164
172/02130.jpg,-0.255,0.164
172/02142.jpg,-0.255,0.164
172/02183.jpg,-0.199,0.44
172/02187.jpg,-0.199,0.338
172/02216.jpg,-0.287,0.164
172/02219.jpg,-0.287,0.148
172/02227.jpg,-0.287,0.172
172/02239.jpg,-0.287,0.172
172/02243.jpg,-0.287,0.172
172/02258.jpg,-0.287,0.306
172/02264.jpg,-0.303,0.385
172/02267.jpg,-0.303,0.385
172/02273.jpg,-0.303,0.353
172/02274.jpg,-0.303,0.353
172/02284.jpg,-0.375,0.267
172/02294.jpg,-0.447,0.551
172/02301.jpg,-0.399,0.464
172/02320.jpg,-0.471,0.314
172/02321.jpg,-0.471,0.314
172/02323.jpg,-0.423,0.298
172/02326.jpg,-0.351,0.251
172/02332.jpg,-0.311,0.448
172/02342.jpg,-0.327,0.574
172/02346.jpg,-0.399,0.574
172/02362.jpg,-0.399,0.464
172/02367.jpg,-0.399,0.401
172/02374.jpg,-0.399,0.369
172/02378.jpg,-0.399,0.346
172/02399.jpg,-0.407,0.275
172/02407.jpg,-0.407,0.251
172/02418.jpg,-0.423,0.235
172/02421.jpg,-0.423,0.235
172/02430.jpg,-0.359,0.275
172/02439.jpg,-0.335,0.306
172/02443.jpg,-0.335,0.306
172/02467.jpg,-0.431,0.314
172/02484.jpg,-0.311,0.314
172/02497.jpg,-0.311,0.314
172/02502.jpg,-0.311,0.314
172/02516.jpg,-0.311,0.314
172/02522.jpg,-0.311,0.314
172/02542.jpg,-0.407,0.314
172/02546.jpg,-0.407,0.314
172/02569.jpg,-0.423,0.314
172/02584.jpg,-0.423,0.314
172/02603.jpg,-0.407,0.314
172/02615.jpg,-0.407,0.314
172/02616.jpg,-0.407,0.282
172/02625.jpg,-0.359,0.243
172/02626.jpg,-0.335,0.235
172/02627.jpg,-0.335,0.235
172/02638.jpg,-0.327,0.235
172/02639.jpg,-0.327,0.235
172/02653.jpg,-0.303,0.235
172/02657.jpg,-0.263,0.235
172/02665.jpg,-0.311,0.235
172/02670.jpg,-0.399,0.235
172/02689.jpg,-0.455,0.298
172/02690.jpg,-0.455,0.298
172/02699.jpg,-0.455,0.338
172/02721.jpg,-0.359,0.567
172/02726.jpg,-0.327,0.472
172/02733.jpg,-0.311,0.369
172/02736.jpg,-0.383,0.346
172/02737.jpg,-0.407,0.338
172/02744.jpg,-0.447,0.275
172/02749.jpg,-0.455,0.243
172/02754.jpg,-0.495,0.33
172/02756.jpg,-0.503,0.353
172/02764.jpg,-0.519,0.369
172/02772.jpg,-0.471,0.369
172/02802.jpg,-0.287,0.219
172/02807.jpg,-0.287,0.211
172/02810.jpg,-0.279,0.211
172/02814.jpg,-0.279,0.204
172/02816.jpg,-0.263,0.204
172/02817.jpg,-0.263,0.204
172/02834.jpg,-0.311,0.172
172/02859.jpg,-0.327,0.211
172/02883.jpg,-0.223,0.133
172/02891.jpg,-0.055,0.085
172/02899.jpg,-0.047,0.117
172/02909.jpg,-0.127,0.18
172/02923.jpg,-0.127,0.188
172/02927.jpg,-0.127,0.188
172/02932.jpg,-0.127,0.188
172/02945.jpg,-0.127,0.188
172/02946.jpg,-0.127,0.188
172/02968.jpg,-0.327,0.275
172/02984.jpg,-0.375,0.275
172/03017.jpg,-0.799,0.638
172/03019.jpg,-0.799,0.638
172/03041.jpg,-0.551,0.551
172/03049.jpg,-0.551,0.543
172/03053.jpg,-0.543,0.535
172/03064.jpg,-0.479,0.535
172/03086.jpg,-0.591,0.63
172/03097.jpg,-1.0,1.0
172/03104.jpg,-1.0,1.0
172/03107.jpg,-1.0,1.0
172/03117.jpg,-0.799,0.614
172/03129.jpg,-0.727,0.48
172/03134.jpg,-0.663,0.464
172/03135.jpg,-0.663,0.448
172/03140.jpg,-0.663,0.409
172/03152.jpg,-0.495,0.314
172/03154.jpg,-0.479,0.314
172/03173.jpg,-0.423,0.164
172/03186.jpg,-0.447,0.133
172/03189.jpg,-0.447,0.204
172/03190.jpg,-0.447,0.211
172/03191.jpg,-0.447,0.219
172/03195.jpg,-0.447,0.219
172/03196.jpg,-0.447,0.219
172/03197.jpg,-0.447,0.219
172/03212.jpg,-0.447,0.385
172/03253.jpg,-0.287,0.353
172/03263.jpg,-0.335,0.369
172/03266.jpg,-0.335,0.369
172/03288.jpg,-0.351,0.377
172/03309.jpg,-0.351,0.314
172/03321.jpg,-0.351,0.275
172/03330.jpg,-0.351,0.275
172/03351.jpg,-0.279,0.369
172/03356.jpg,-0.263,0.369
172/03372.jpg,-0.223,0.48
172/03388.jpg,-0.263,0.519
172/03389.jpg,-0.263,0.519
172/03416.jpg,-0.191,0.298
172/03421.jpg,-0.191,0.298
172/03466.jpg,-0.663,0.78
172/03480.jpg,-0.383,0.661
172/03492.jpg,-0.407,0.598
172/03500.jpg,-0.407,0.598
172/03511.jpg,-0.431,0.567
172/03513.jpg,-0.431,0.567
172/03516.jpg,-0.447,0.598
172/03526.jpg,-0.631,0.78
172/03528.jpg,-0.631,0.78
172/03533.jpg,-0.551,0.78
172/03537.jpg,-0.447,0.78
172/03543.jpg,-0.335,0.795
172/03567.jpg,-0.351,0.795
172/03576.jpg,-0.359,0.764
172/03583.jpg,-0.303,0.716
172/03614.jpg,-0.327,0.677
172/03617.jpg,-0.335,0.677
172/03633.jpg,-0.359,0.677
172/03644.jpg,-0.359,0.677
172/03650.jpg,-0.359,0.677
172/03654.jpg,-0.375,0.677
172/03662.jpg,-0.375,0.661
172/03676.jpg,-0.311,0.551
172/03687.jpg,-0.303,0.44
172/03713.jpg,-0.215,0.298
172/03723.jpg,-0.199,0.275
172/03731.jpg,-0.199,0.251
172/03735.jpg,-0.199,0.243
172/03738.jpg,-0.199,0.235
172/03739.jpg,-0.199,0.235
172/03740.jpg,-0.199,0.235
172/03749.jpg,-0.223,0.282
172/03750.jpg,-0.223,0.33
172/03755.jpg,-0.279,0.409
172/03770.jpg,-0.287,0.448
172/03772.jpg,-0.303,0.448
172/03774.jpg,-0.303,0.448
172/03782.jpg,-0.311,0.417
172/03792.jpg,-0.311,0.346
172/03794.jpg,-0.311,0.338
172/03812.jpg,-0.383,0.282
172/03819.jpg,-0.359,0.188
172/03844.jpg,-0.255,0.14
172/03847.jpg,-0.255,0.14
172/03868.jpg,-0.199,0.133
172/03880.jpg,-0.191,0.133
172/03884.jpg,-0.191,0.133
172/03897.jpg,-0.191,0.133
172/03899.jpg,-0.191,0.133
172/03901.jpg,-0.191,0.133
172/03912.jpg,-0.191,0.133
172/03913.jpg,-0.191,0.133
172/03917.jpg,-0.191,0.133
172/03969.jpg,-0.007,0.0
172/03975.jpg,-0.007,0.0
172/03983.jpg,-0.007,0.0
172/03993.jpg,-0.007,0.0
172/03996.jpg,-0.007,0.0
172/04004.jpg,-0.007,0.0
172/04057.jpg,0.0,0.038
172/04077.jpg,-0.095,0.117
172/04082.jpg,-0.095,0.109
172/04083.jpg,-0.095,0.069
172/04085.jpg,-0.095,0.069
172/04086.jpg,-0.095,0.054
172/04093.jpg,-0.095,0.054
172/04099.jpg,-0.095,0.188
172/04122.jpg,-0.175,0.369
172/04125.jpg,-0.175,0.314
172/04145.jpg,-0.175,0.211
172/04175.jpg,-0.023,0.148
172/04201.jpg,-0.023,0.133
172/04223.jpg,-0.023,0.085
172/04224.jpg,-0.023,0.069
172/04229.jpg,0.0,0.054
172/04240.jpg,0.0,0.069
172/04253.jpg,0.0,0.006
172/04260.jpg,0.0,0.0
172/04275.jpg,0.0,-0.039
172/04283.jpg,0.0,-0.095
172/04284.jpg,0.0,-0.095
172/04300.jpg,0.0,-0.095
172/04312.jpg,0.0,-0.023
172/04314.jpg,0.0,-0.007
172/04321.jpg,0.0,0.0
172/04355.jpg,-0.103,0.14
172/04360.jpg,-0.103,0.14
172/04366.jpg,-0.335,0.243
172/04385.jpg,-0.831,0.338
172/04398.jpg,-1.0,0.827
172/04403.jpg,-1.0,0.811
172/04405.jpg,-1.0,0.811
172/04432.jpg,-0.927,1.0
172/04433.jpg,-0.919,1.0
172/04449.jpg,-0.855,1.0
172/04451.jpg,-0.823,1.0
172/04455.jpg,-0.823,1.0
172/04471.jpg,-0.703,0.44
172/04506.jpg,-0.007,0.006
172/04507.jpg,-0.007,0.046
172/04518.jpg,-0.327,0.346
172/04529.jpg,-0.951,0.969
172/04538.jpg,-0.967,0.882
172/04543.jpg,-0.967,0.851
172/04546.jpg,-0.967,0.764
172/04567.jpg,-0.599,0.551
172/04570.jpg,-0.599,0.543
172/04571.jpg,-0.599,0.543
172/04573.jpg,-0.599,0.543
172/04577.jpg,-0.599,0.614
172/04578.jpg,-0.599,0.645
172/04591.jpg,-0.631,0.448
172/04606.jpg,-0.687,0.314
172/04624.jpg,-0.527,0.18
172/04628.jpg,-0.431,0.18
172/04630.jpg,-0.399,0.172
172/04632.jpg,-0.327,0.164
172/04661.jpg,-0.287,0.148
172/04662.jpg,-0.287,0.148
172/04684.jpg,-0.279,0.148
172/04690.jpg,-0.279,0.148
172/04694.jpg,-0.279,0.148
172/04697.jpg,-0.279,0.148
172/04699.jpg,-0.279,0.148
172/04709.jpg,-0.351,0.148
172/04719.jpg,-0.079,0.148
172/04733.jpg,-0.031,0.148
172/04746.jpg,-0.023,0.211
172/04777.jpg,0.0,0.164
172/04793.jpg,0.0,0.164
172/04797.jpg,0.0,0.133
172/04805.jpg,0.0,0.109
172/04816.jpg,-0.103,0.211
172/04844.jpg,-0.175,0.172
172/04858.jpg,-0.495,0.298
172/04862.jpg,-0.495,0.369
172/04864.jpg,-0.591,0.385
172/04868.jpg,-0.575,0.432
172/04876.jpg,-0.599,0.409
172/04884.jpg,-0.599,0.464
172/04905.jpg,-0.807,0.582
172/04906.jpg,-0.807,0.495
172/04918.jpg,-0.615,0.164
172/04923.jpg,-0.615,0.133
172/04928.jpg,-0.615,0.109
172/04946.jpg,-0.311,0.133
172/04956.jpg,-0.823,0.543
172/04963.jpg,-0.823,0.582
172/04988.jpg,-1.0,0.669
172/05006.jpg,-0.823,0.448
